case,r,t,u,r0,u0,D,sc,p
1,3.750000e-01,6.000000e+00,6.227255e-14,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.000000e-02,1.200000e+01,9.963398e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.150000e-01,9.000000e+00,4.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.150000e-01,3.000000e+00,2.060658e-19,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,5.000000e-01,2.400000e+01,5.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.000000e-02,3.000000e+01,1.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.800000e-01,2.700000e+01,9.975513e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.250000e-01,1.200000e+01,8.813146e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,2.500000e-02,3.000000e+00,6.685811e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.750000e-01,1.200000e+01,1.009619e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.000000e-02,1.800000e+01,9.994977e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.200000e-01,2.100000e+01,7.013340e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.000000e-02,9.000000e+00,9.921166e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.800000e-01,3.000000e+01,9.587326e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.450000e-01,2.400000e+01,1.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.000000e-01,1.500000e+01,1.154712e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,4.300000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.350000e-01,1.200000e+01,8.451696e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.450000e-01,3.000000e+01,9.977432e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.500000e-02,2.100000e+01,3.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.550000e-01,2.100000e+01,9.983846e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,7.000000e-02,9.000000e+00,8.188650e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.200000e-01,2.700000e+01,2.282123e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,7.000000e-02,2.700000e+01,9.999990e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.500000e-01,2.400000e+01,9.943318e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.500000e-02,1.200000e+01,9.895095e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,2.150000e-01,2.100000e+01,1.167605e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.950000e-01,1.200000e+01,1.202939e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.800000e-01,1.500000e+01,3.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.600000e-01,6.000000e+00,4.754032e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.250000e-01,2.100000e+01,1.423656e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,1.300000e-01,3.000000e+00,3.902664e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.450000e-01,2.400000e+01,4.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.250000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.350000e-01,1.800000e+01,8.706638e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.700000e-01,2.100000e+01,2.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.050000e-01,6.000000e+00,1.341909e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.650000e-01,2.100000e+01,9.317849e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.900000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.750000e-01,3.000000e+01,6.953719e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.350000e-01,1.200000e+01,1.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.750000e-01,3.000000e+01,9.999747e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.600000e-01,3.000000e+01,1.070977e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.550000e-01,9.000000e+00,2.334642e-13,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,2.800000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.550000e-01,2.700000e+01,6.484829e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,0.000000e+00,9.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.000000e-01,6.000000e+00,1.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.900000e-01,9.000000e+00,1.886877e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.500000e-02,2.100000e+01,9.999787e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.300000e-01,2.100000e+01,6.325244e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.300000e-01,2.400000e+01,9.233187e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.950000e-01,1.800000e+01,1.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.650000e-01,2.400000e+01,2.650000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.500000e-02,2.700000e+01,9.999997e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.800000e-01,2.400000e+01,3.127773e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.100000e-01,3.000000e+00,2.931320e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,3.850000e-01,6.000000e+00,1.187685e-14,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,2.100000e-01,6.000000e+00,2.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.100000e-01,2.400000e+01,2.119010e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,5.000000e-01,6.000000e+00,5.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.050000e-01,3.000000e+00,-2.999836e-09,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.750000e-01,1.500000e+01,1.540326e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-02,2.100000e+01,5.572252e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,5.000000e-03,2.100000e+01,9.999927e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.900000e-01,6.000000e+00,2.661431e-15,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.100000e-01,6.000000e+00,2.538075e-11,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.750000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.350000e-01,2.700000e+01,3.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.400000e-01,6.000000e+00,7.892288e-12,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.600000e-01,9.000000e+00,6.237130e-16,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.950000e-01,2.100000e+01,2.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.000000e-01,2.400000e+01,9.700026e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.850000e-01,2.700000e+01,2.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.650000e-01,9.000000e+00,3.104134e-16,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.600000e-01,6.000000e+00,7.960248e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.100000e-01,1.800000e+01,4.100000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.250000e-01,2.100000e+01,1.106170e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.500000e-01,1.500000e+01,5.494667e-10,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,4.450000e-01,2.700000e+01,8.264351e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,6.500000e-02,1.800000e+01,6.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.200000e-01,3.000000e+00,1.800557e-31,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.500000e-02,2.100000e+01,9.999776e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,3.200000e-01,2.400000e+01,4.503435e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.300000e-01,1.800000e+01,1.750503e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.100000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.500000e-02,3.000000e+00,6.190537e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.650000e-01,1.200000e+01,6.801724e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.450000e-01,1.200000e+01,1.450000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.000000e-02,3.000000e+00,-3.593556e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,6.500000e-02,1.500000e+01,6.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.800000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.500000e-01,1.200000e+01,3.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.000000e-02,2.400000e+01,3.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.200000e-01,1.200000e+01,1.147456e-07,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.600000e-01,2.100000e+01,1.600000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.100000e-01,3.000000e+01,9.999959e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.950000e-01,2.700000e+01,5.080338e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.400000e-01,2.700000e+01,4.392676e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.800000e-01,1.200000e+01,1.527718e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,5.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.150000e-01,1.200000e+01,1.150000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,2.950000e-01,1.500000e+01,7.465502e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,8.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.900000e-01,2.100000e+01,9.944041e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.000000e-01,6.000000e+00,4.834677e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.700000e-01,2.100000e+01,4.908130e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.550000e-01,3.000000e+00,-2.027433e-16,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,3.450000e-01,1.800000e+01,1.293915e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.050000e-01,1.500000e+01,1.257268e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.900000e-01,2.400000e+01,9.992908e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,7.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.050000e-01,2.100000e+01,2.177906e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,2.850000e-01,3.000000e+00,-2.347480e-40,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,6.500000e-02,3.000000e+00,-1.224307e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.000000e-02,1.200000e+01,5.344510e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,7.500000e-02,2.700000e+01,9.999988e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,5.000000e-03,1.200000e+01,9.991405e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.650000e-01,1.500000e+01,9.243072e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.850000e-01,6.000000e+00,1.850000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,8.500000e-02,2.400000e+01,3.506516e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.750000e-01,3.000000e+01,9.999934e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.750000e-01,1.800000e+01,1.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,5.000000e-02,1.800000e+01,5.260798e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,6.500000e-02,3.000000e+00,4.416865e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,6.500000e-02,1.200000e+01,3.128159e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.950000e-01,2.400000e+01,9.991544e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,4.500000e-02,1.500000e+01,9.978254e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.400000e-01,2.100000e+01,3.053090e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.500000e-01,3.000000e+01,1.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,1.300000e-01,1.200000e+01,7.774056e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,2.700000e-01,3.000000e+01,2.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.450000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,3.400000e-01,1.800000e+01,1.358715e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,6.500000e-02,2.400000e+01,6.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.100000e-01,2.700000e+01,9.944488e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.300000e-01,2.100000e+01,6.988911e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.050000e-01,9.000000e+00,5.579092e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,4.600000e-01,3.000000e+01,9.269506e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.500000e-01,1.800000e+01,1.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,7.000000e-02,1.500000e+01,9.951256e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,5.500000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.000000e-01,6.000000e+00,1.634502e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,4.100000e-01,6.000000e+00,3.057278e-18,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,4.300000e-01,2.700000e+01,4.300000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.800000e-01,3.000000e+01,5.995035e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.750000e-01,1.500000e+01,3.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.000000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.300000e-01,9.000000e+00,5.096406e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,6.000000e-02,9.000000e+00,6.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.400000e-01,1.500000e+01,3.400000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.200000e-01,2.700000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.050000e-01,2.700000e+01,3.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.200000e-01,3.000000e+00,-9.020796e-48,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,5.500000e-02,1.500000e+01,9.978970e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.350000e-01,2.400000e+01,4.350000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.050000e-01,1.800000e+01,3.050000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.650000e-01,1.200000e+01,3.499283e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,1.500000e-02,6.000000e+00,8.976583e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.500000e-02,1.200000e+01,4.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,5.000000e-02,1.500000e+01,9.983142e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.250000e-01,2.100000e+01,4.250000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.550000e-01,1.500000e+01,7.272266e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.150000e-01,2.400000e+01,1.830572e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,5.500000e-02,6.000000e+00,5.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,4.300000e-01,3.000000e+01,9.791076e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,4.350000e-01,2.400000e+01,1.903370e-06,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,9.500000e-02,2.100000e+01,9.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,4.600000e-01,1.200000e+01,1.670125e-12,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.150000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,3.250000e-01,1.800000e+01,3.537250e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.600000e-01,9.000000e+00,4.209562e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,5.500000e-02,1.800000e+01,9.997346e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.850000e-01,2.400000e+01,9.816331e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,5.000000e-02,1.500000e+01,4.873582e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.800000e-01,2.100000e+01,1.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,1.750000e-01,6.000000e+00,4.027204e-03,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,2.500000e-02,3.000000e+01,8.060334e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,4.450000e-01,1.500000e+01,5.667531e-06,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,7.500000e-02,1.500000e+01,9.943184e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,3.250000e-01,6.000000e+00,7.260025e-11,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.700000e-01,9.000000e+00,4.700000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,4.100000e-01,1.500000e+01,8.697557e-05,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,1.900000e-01,1.800000e+01,1.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,3.100000e-01,3.000000e+01,9.993035e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,9.500000e-02,3.000000e+01,9.999997e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,4.000000e-01,2.100000e+01,4.000000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,2.500000e-01,2.700000e+01,9.989241e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,4.900000e-01,2.700000e+01,4.900000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,9.500000e-02,1.500000e+01,9.896502e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,2.750000e-01,6.000000e+00,6.305083e-08,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,2.150000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.500000e-01,2.100000e+01,9.986515e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,1.450000e-01,2.400000e+01,9.998584e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
1,1.000000e-01,3.000000e+01,9.999969e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,4.400000e-01,2.400000e+01,2.739292e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.200000e-01,2.400000e+01,3.200000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,2.500000e-02,2.100000e+01,2.500000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.150000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
2,8.500000e-02,1.500000e+01,9.927443e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
3,3.600000e-01,3.000000e+00,-1.190171e-56,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
1,3.150000e-01,1.500000e+01,6.105483e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,8.000000e-02,2.700000e+01,9.999985e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
2,3.600000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.750000e-01,1.500000e+01,2.197135e-07,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.800000e-01,9.000000e+00,1.546616e-04,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
3,1.500000e-01,2.100000e+01,1.500000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,5.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.800000e-01,9.000000e+00,1.800000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,2.700000e-01,1.500000e+01,1.837959e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
2,1.050000e-01,1.800000e+01,9.979906e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,3.500000e-02,1.500000e+01,6.268354e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.550000e-01,3.000000e+01,4.966696e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,2.400000e-01,1.500000e+01,5.557710e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
0,1.000000e-02,3.000000e+01,9.217583e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
1,6.000000e-02,2.400000e+01,9.999731e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
1,1.950000e-01,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,0
2,5.000000e-02,1.800000e+01,9.997874e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,1
0,7.500000e-02,3.000000e+00,2.039151e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,1.650000e-01,2.100000e+01,5.286187e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,1.550000e-01,2.700000e+01,1.550000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,1.950000e-01,9.000000e+00,1.950000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.100000e-01,2.400000e+01,2.271455e-01,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,9.000000e-02,3.000000e+00,5.493236e-03,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
3,3.000000e-02,2.700000e+01,3.000000e-02,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
3,3.750000e-01,2.400000e+01,3.750000e-01,5.000000e-01,1.000000e+00,2.000000e-09,8.000000e-06,5
0,1.450000e-01,1.800000e+01,6.610834e-02,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,4.100000e-01,2.700000e+01,2.271225e-05,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,3.400000e-01,2.400000e+01,1.935910e-04,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
0,2.000000e-02,0.000000e+00,0.000000e+00,5.000000e-01,1.000000e+00,2.000000e-09,0.000000e+00,0
